terrakey,intent,assgn_id,adm,adm_ref_id,addr_code,network,stn_id,ctry,d_adm_ntc,d_inuse,d_rcv,notice_typ,op_agcy,fragment,prov,region,transmitter.frq,lat_deg,lat_ns,lat_min,lat_sec,transmitter.lat,lat_rdn,long_deg,long_ew,long_min,long_sec,transmitter.lon,long_rdn,site,sync_net,gnd_cond,rj81_id,rj81_cls,noise_zn,src_notice,d_updated,src_update,stage,is_notice,is_public,is_resub,target,amend_type,is_pub_req,d_pub_req,fdg_observ,d_recog,freq_min,freq_max,terrakey.1,op_prd_cde,op_prd_no,transmitter.txw,pwr_dbw,bdwdth,emi_cls,tran_sys,adj_ratio,ant_type,antenna.azi,e_max,emrp_kw,emrp_dbw,transmitter.alt,op_hh_fr,op_hh_to,antenna.hbw
25685,RECORDED,75007924,IND,,,25685,,IND,,,,1A2,,GE75,,3,1.485,21,N,50,0,21.83333333333333,0.3810635533520888,77,E,50,0,77.83333333333333,1.358447934468897,BETUL,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25685,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25685,RECORDED,75007924,IND,,,25685,,IND,,,,1A2,,GE75,,3,1.485,21,N,50,0,21.83333333333333,0.3810635533520888,77,E,50,0,77.83333333333333,1.358447934468897,BETUL,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25685,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
3468,RECORDED,80019084,IND,,A,BHADRAVATI 1,BHADRAVATI 1,IND,,1978-11-23 00:00:00,1997-09-05 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.359,13,N,53,0,13.883333333333333,0.242309877818542,75,E,36,0,75.6,1.3194689145076908,BHADRAVATI,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.349,1.369,3468,HJ,1,19952.62,43.0,20,A3E--,ANALOG,,A,0.0,15.1,,,115.0,300.0,1000.0,120
3468,RECORDED,80019084,IND,,A,BHADRAVATI 1,BHADRAVATI 1,IND,,1978-11-23 00:00:00,1997-09-05 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.359,13,N,53,0,13.883333333333333,0.242309877818542,75,E,36,0,75.6,1.3194689145076908,BHADRAVATI,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.349,1.369,3468,HN,1,19952.62,43.0,20,A3E--,ANALOG,,A,0.0,15.1,,,115.0,1000.0,300.0,120
23755,RECORDED,75005968,IND,,,23755,,IND,,,,1A2,,GE75,,3,1.278,13,N,53,0,13.883333333333333,0.242309877818542,75,E,36,0,75.6,1.3194689145076908,BHADRAVATI,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.268,1.288,23755,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,120.0,300.0,1000.0,120
24482,RECORDED,75006702,IND,,,24482,,IND,,,,1A2,,GE75,,3,1.359,13,N,53,0,13.883333333333333,0.242309877818542,75,E,36,0,75.6,1.3194689145076908,BHADRAVATI,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.349,1.369,24482,HJ,1,300000.0,54.771213,20,A3E--,ANALOG,9.0,A,0.0,26.9,,,115.0,300.0,1000.0,120
24482,RECORDED,75006702,IND,,,24482,,IND,,,,1A2,,GE75,,3,1.359,13,N,53,0,13.883333333333333,0.242309877818542,75,E,36,0,75.6,1.3194689145076908,BHADRAVATI,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.349,1.369,24482,HN,1,100000.0,50.0,20,A3E--,ANALOG,9.0,A,0.0,22.1,,,115.0,1000.0,300.0,120
25326,RECORDED,75007565,IND,,,25326,,IND,,,,1A2,,GE75,,3,1.476,13,N,53,0,13.883333333333333,0.242309877818542,75,E,36,0,75.6,1.3194689145076908,BHADRAVATI,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.466,1.486,25326,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,105.0,300.0,1000.0,120
3830,RECORDED,80019611,IND,,A,BHAGALPUR 1,BHAGALPUR 1,IND,,1978-11-23 00:00:00,1997-09-05 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.458,25,N,15,0,25.25,0.4406956361285608,87,E,2,0,87.03333333333333,1.5190182256523723,BHAGALPUR,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.448,1.468,3830,HJ,1,10000.0,40.0,20,A3E--,ANALOG,,A,0.0,12.1,,,105.0,300.0,900.0,120
3830,RECORDED,80019611,IND,,A,BHAGALPUR 1,BHAGALPUR 1,IND,,1978-11-23 00:00:00,1997-09-05 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.458,25,N,15,0,25.25,0.4406956361285608,87,E,2,0,87.03333333333333,1.5190182256523723,BHAGALPUR,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.448,1.468,3830,HN,1,10000.0,40.0,20,A3E--,ANALOG,,A,0.0,12.1,,,105.0,900.0,300.0,120
25197,RECORDED,75007435,IND,,,25197,,IND,,,,1A2,,GE75,,3,1.458,25,N,15,0,25.25,0.4406956361285608,87,E,2,0,87.03333333333333,1.5190182256523723,BHAGALPUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.448,1.468,25197,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,105.0,300.0,900.0,120
25197,RECORDED,75007435,IND,,,25197,,IND,,,,1A2,,GE75,,3,1.458,25,N,15,0,25.25,0.4406956361285608,87,E,2,0,87.03333333333333,1.5190182256523723,BHAGALPUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.448,1.468,25197,HN,1,10000.0,40.0,20,A3E--,ANALOG,9.0,A,0.0,12.1,,,105.0,900.0,300.0,120
25686,RECORDED,75007925,IND,,,25686,,IND,,,,1A2,,GE75,,3,1.485,25,N,15,0,25.25,0.4406956361285608,87,E,2,0,87.03333333333333,1.5190182256523723,BHAGALPUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25686,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25686,RECORDED,75007925,IND,,,25686,,IND,,,,1A2,,GE75,,3,1.485,25,N,15,0,25.25,0.4406956361285608,87,E,2,0,87.03333333333333,1.5190182256523723,BHAGALPUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25686,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
26542,RECORDED,75008783,IND,,,26542,,IND,,,,1A2,,GE75,,3,1.53,25,N,15,0,25.25,0.4406956361285608,87,E,2,0,87.03333333333333,1.5190182256523723,BHAGALPUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.52,1.54,26542,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,100.0,300.0,900.0,120
25687,RECORDED,75007926,IND,,,25687,,IND,,,,1A2,,GE75,,3,1.485,21,N,9,0,21.15,0.3691371367967944,79,E,42,0,79.7,1.3910274138394572,BHANDARA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25687,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25687,RECORDED,75007926,IND,,,25687,,IND,,,,1A2,,GE75,,3,1.485,21,N,9,0,21.15,0.3691371367967944,79,E,42,0,79.7,1.3910274138394572,BHANDARA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25687,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25688,RECORDED,75007927,IND,,,25688,,IND,,,,1A2,,GE75,,3,1.485,27,N,15,0,27.25,0.4756022211684467,77,E,30,0,77.5,1.3526301702955823,BHARATPUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25688,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25688,RECORDED,75007927,IND,,,25688,,IND,,,,1A2,,GE75,,3,1.485,27,N,15,0,27.25,0.4756022211684467,77,E,30,0,77.5,1.3526301702955823,BHARATPUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25688,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25689,RECORDED,75007928,IND,,,25689,,IND,,,,1A2,,GE75,,3,1.485,30,N,20,0,30.33333333333333,0.5294165397716043,74,E,55,0,74.91666666666667,1.3075424979523966,BHATINDA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25689,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25689,RECORDED,75007928,IND,,,25689,,IND,,,,1A2,,GE75,,3,1.485,30,N,20,0,30.33333333333333,0.5294165397716043,74,E,55,0,74.91666666666667,1.3075424979523966,BHATINDA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25689,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25691,RECORDED,75007930,IND,,,25691,,IND,,,,1A2,,GE75,,3,1.485,19,N,54,0,19.9,0.3473205211468657,83,E,18,0,83.3,1.453859266911252,BHAVANI PATNA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25691,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25691,RECORDED,75007930,IND,,,25691,,IND,,,,1A2,,GE75,,3,1.485,19,N,54,0,19.9,0.3473205211468657,83,E,18,0,83.3,1.453859266911252,BHAVANI PATNA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25691,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25690,RECORDED,75007929,IND,,,25690,,IND,,,,1A2,,GE75,,3,1.485,21,N,40,0,21.666666666666668,0.3781546712654317,72,E,15,0,72.25,1.2610003845658817,BHAVNAGAR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25690,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25690,RECORDED,75007929,IND,,,25690,,IND,,,,1A2,,GE75,,3,1.485,21,N,40,0,21.666666666666668,0.3781546712654317,72,E,15,0,72.25,1.2610003845658817,BHAVNAGAR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25690,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
23191,RECORDED,75005402,IND,,,23191,,IND,,,,1A2,,GE75,,3,1.206,19,N,54,0,19.9,0.3473205211468657,83,E,18,0,83.3,1.453859266911252,BHAWANI PATNA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.196,1.216,23191,HJ,1,300000.0,54.771213,20,A3E--,ANALOG,9.0,A,0.0,26.9,,,125.0,0.0,2400.0,120
23191,RECORDED,75005402,IND,,,23191,,IND,,,,1A2,,GE75,,3,1.206,19,N,54,0,19.9,0.3473205211468657,83,E,18,0,83.3,1.453859266911252,BHAWANI PATNA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.196,1.216,23191,HN,1,300000.0,54.771213,20,A3E--,ANALOG,9.0,A,0.0,26.9,,,125.0,0.0,2400.0,120
24752,RECORDED,75006975,IND,,,24752,,IND,,,,1A2,,GE75,,3,1.395,19,N,54,0,19.9,0.3473205211468657,83,E,18,0,83.3,1.453859266911252,BHAWANI PATNA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1979-01-11 00:00:00,1.385,1.405,24752,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,110.0,300.0,1000.0,120
26364,RECORDED,75008605,IND,,,26364,,IND,,,,1A2,,GE75,,3,1.503,19,N,54,0,19.9,0.3473205211468657,83,E,18,0,83.3,1.453859266911252,BHAWANI PATNA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1979-01-11 00:00:00,1.493,1.513,26364,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,100.0,300.0,1000.0,120
25692,RECORDED,75007931,IND,,,25692,,IND,,,,1A2,,GE75,,3,1.485,25,N,21,0,25.35,0.4424409653805551,74,E,40,0,74.66666666666667,1.3031791748224109,BHILWARA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25692,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25692,RECORDED,75007931,IND,,,25692,,IND,,,,1A2,,GE75,,3,1.485,25,N,21,0,25.35,0.4424409653805551,74,E,40,0,74.66666666666667,1.3031791748224109,BHILWARA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25692,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25693,RECORDED,75007932,IND,,,25693,,IND,,,,1A2,,GE75,,3,1.485,27,N,0,0,27.0,0.471238898038461,78,E,40,0,78.66666666666667,1.3729923449021828,BHIND,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25693,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25693,RECORDED,75007932,IND,,,25693,,IND,,,,1A2,,GE75,,3,1.485,27,N,0,0,27.0,0.471238898038461,78,E,40,0,78.66666666666667,1.3729923449021828,BHIND,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25693,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
4017,RECORDED,80019868,IND,,A,BHOPAL,,IND,,1978-11-23 00:00:00,1985-05-24 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.485,23,N,16,0,23.266666666666666,0.4060799392973405,77,E,29,0,77.48333333333333,1.352339282086917,BHOPAL,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.475,1.495,4017,HJ,1,1000.0,30.0,20,A3E--,ANALOG,,A,0.0,0.0,,,100.0,0.0,2400.0,120
4017,RECORDED,80019868,IND,,A,BHOPAL,,IND,,1978-11-23 00:00:00,1985-05-24 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.485,23,N,16,0,23.266666666666666,0.4060799392973405,77,E,29,0,77.48333333333333,1.352339282086917,BHOPAL,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.475,1.495,4017,HN,1,1000.0,30.0,20,A3E--,ANALOG,,A,0.0,0.0,,,100.0,0.0,2400.0,120
4751,RECORDED,80020734,IND,,A,BHOPAL,,IND,,1978-11-23 00:00:00,1986-02-10 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.593,23,N,16,0,23.266666666666666,0.4060799392973405,77,E,36,0,77.6,1.3543754995475767,BHOPAL,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.583,1.603,4751,HJ,1,19952.62,43.0,20,A3E--,ANALOG,,A,0.0,15.1,,,105.0,0.0,2400.0,120
4751,RECORDED,80020734,IND,,A,BHOPAL,,IND,,1978-11-23 00:00:00,1986-02-10 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.593,23,N,16,0,23.266666666666666,0.4060799392973405,77,E,36,0,77.6,1.3543754995475767,BHOPAL,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.583,1.603,4751,HN,1,19952.62,43.0,20,A3E--,ANALOG,,A,0.0,15.1,,,105.0,0.0,2400.0,120
23452,RECORDED,75005664,IND,,,23452,,IND,,,,1A2,,GE75,,3,1.233,23,N,15,0,23.25,0.4057890510886747,77,E,29,0,77.48333333333333,1.352339282086917,BHOPAL,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1981-07-21 00:00:00,1.223,1.243,23452,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,,,40.0,0.0,2400.0,120
23452,RECORDED,75005664,IND,,,23452,,IND,,,,1A2,,GE75,,3,1.233,23,N,15,0,23.25,0.4057890510886747,77,E,29,0,77.48333333333333,1.352339282086917,BHOPAL,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1981-07-21 00:00:00,1.223,1.243,23452,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,,,40.0,0.0,2400.0,120
23756,RECORDED,75005969,IND,,,23756,,IND,,,,1A2,,GE75,,3,1.278,23,N,16,0,23.266666666666666,0.4060799392973405,77,E,36,0,77.6,1.3543754995475767,BHOPAL,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.268,1.288,23756,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,120.0,300.0,900.0,120
25694,RECORDED,75007933,IND,,,25694,,IND,,,,1A2,,GE75,,3,1.485,23,N,16,0,23.266666666666666,0.4060799392973405,77,E,29,0,77.48333333333333,1.352339282086917,BHOPAL,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25694,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25694,RECORDED,75007933,IND,,,25694,,IND,,,,1A2,,GE75,,3,1.485,23,N,16,0,23.266666666666666,0.4060799392973405,77,E,29,0,77.48333333333333,1.352339282086917,BHOPAL,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25694,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27711,RECORDED,75009962,IND,,,27711,,IND,,,,1A2,,GE75,,3,1.593,23,N,16,0,23.266666666666666,0.4060799392973405,77,E,36,0,77.6,1.3543754995475767,BHOPAL,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.583,1.603,27711,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,105.0,0.0,2400.0,120
27711,RECORDED,75009962,IND,,,27711,,IND,,,,1A2,,GE75,,3,1.593,23,N,16,0,23.266666666666666,0.4060799392973405,77,E,36,0,77.6,1.3543754995475767,BHOPAL,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.583,1.603,27711,HN,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,105.0,0.0,2400.0,120
25695,RECORDED,75007934,IND,,,25695,,IND,,,,1A2,,GE75,,3,1.485,20,N,15,0,20.25,0.3534291735288458,85,E,52,0,85.86666666666666,1.4986560510457725,BHUBANESWAR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25695,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25695,RECORDED,75007934,IND,,,25695,,IND,,,,1A2,,GE75,,3,1.485,20,N,15,0,20.25,0.3534291735288458,85,E,52,0,85.86666666666666,1.4986560510457725,BHUBANESWAR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25695,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
3246,RECORDED,80018814,IND,,A,BHUJ 1,,IND,,1978-11-23 00:00:00,1997-09-05 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.314,23,N,15,0,23.25,0.4057890510886747,69,E,43,0,69.71666666666667,1.216785376848693,BHUJ,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1970-04-13 00:00:00,1.304,1.324,3246,HJ,1,10000.0,40.0,20,A3E--,ANALOG,,A,0.0,12.1,,,115.0,300.0,900.0,120
3246,RECORDED,80018814,IND,,A,BHUJ 1,,IND,,1978-11-23 00:00:00,1997-09-05 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.314,23,N,15,0,23.25,0.4057890510886747,69,E,43,0,69.71666666666667,1.216785376848693,BHUJ,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1970-04-13 00:00:00,1.304,1.324,3246,HN,1,10000.0,40.0,20,A3E--,ANALOG,,A,0.0,12.1,,,115.0,900.0,300.0,120
23518,RECORDED,75005731,IND,,,23518,,IND,,,,1A2,,GE75,,3,1.242,23,N,15,0,23.25,0.4057890510886747,69,E,43,0,69.71666666666667,1.216785376848693,BHUJ,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.232,1.252,23518,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,120.0,300.0,900.0,120
24062,RECORDED,75006281,IND,,,24062,,IND,,,,1A2,,GE75,,3,1.314,23,N,15,0,23.25,0.4057890510886747,69,E,43,0,69.71666666666667,1.216785376848693,BHUJ,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.304,1.324,24062,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,115.0,300.0,900.0,120
24062,RECORDED,75006281,IND,,,24062,,IND,,,,1A2,,GE75,,3,1.314,23,N,15,0,23.25,0.4057890510886747,69,E,43,0,69.71666666666667,1.216785376848693,BHUJ,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.304,1.324,24062,HN,1,10000.0,40.0,20,A3E--,ANALOG,9.0,A,0.0,12.1,,,115.0,900.0,300.0,120
25696,RECORDED,75007935,IND,,,25696,,IND,,,,1A2,,GE75,,3,1.485,23,N,15,0,23.25,0.4057890510886747,69,E,43,0,69.71666666666667,1.216785376848693,BHUJ,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25696,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25696,RECORDED,75007935,IND,,,25696,,IND,,,,1A2,,GE75,,3,1.485,23,N,15,0,23.25,0.4057890510886747,69,E,43,0,69.71666666666667,1.216785376848693,BHUJ,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25696,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25697,RECORDED,75007936,IND,,,25697,,IND,,,,1A2,,GE75,,3,1.485,17,N,50,0,17.833333333333332,0.3112503832723168,77,E,30,0,77.5,1.3526301702955823,BIDAR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25697,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25697,RECORDED,75007936,IND,,,25697,,IND,,,,1A2,,GE75,,3,1.485,17,N,50,0,17.833333333333332,0.3112503832723168,77,E,30,0,77.5,1.3526301702955823,BIDAR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25697,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25698,RECORDED,75007937,IND,,,25698,,IND,,,,1A2,,GE75,,3,1.485,16,N,50,0,16.833333333333332,0.2937970907523738,75,E,30,0,75.5,1.3177235852556966,BIJAPUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25698,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25698,RECORDED,75007937,IND,,,25698,,IND,,,,1A2,,GE75,,3,1.485,16,N,50,0,16.833333333333332,0.2937970907523738,75,E,30,0,75.5,1.3177235852556966,BIJAPUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25698,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25699,RECORDED,75007938,IND,,,25699,,IND,,,,1A2,,GE75,,3,1.485,29,N,23,0,29.383333333333333,0.5128359118776585,78,E,11,0,78.18333333333334,1.3645565868508769,BIJNOR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25699,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
