terrakey,intent,assgn_id,adm,adm_ref_id,addr_code,network,stn_id,ctry,d_adm_ntc,d_inuse,d_rcv,notice_typ,op_agcy,fragment,prov,region,transmitter.frq,lat_deg,lat_ns,lat_min,lat_sec,transmitter.lat,lat_rdn,long_deg,long_ew,long_min,long_sec,transmitter.lon,long_rdn,site,sync_net,gnd_cond,rj81_id,rj81_cls,noise_zn,src_notice,d_updated,src_update,stage,is_notice,is_public,is_resub,target,amend_type,is_pub_req,d_pub_req,fdg_observ,d_recog,freq_min,freq_max,terrakey.1,op_prd_cde,op_prd_no,transmitter.txw,pwr_dbw,bdwdth,emi_cls,tran_sys,adj_ratio,ant_type,antenna.azi,e_max,emrp_kw,emrp_dbw,transmitter.alt,op_hh_fr,op_hh_to,antenna.hbw
25078,RECORDED,75007313,NIG,,,25078,,NIG,,,,1A2,,GE75,,1,1.44,8,N,50,0,8.833333333333334,0.1541707505928298,11,E,22,0,11.366666666666667,0.1983857583100187,JALINGO,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.4355,1.4445,25078,HN,1,50000.0,46.9897,9,A3E--,ANALOG,5.0,A,0.0,19.1,,,100.0,500.0,2300.0,120
22679,RECORDED,75004884,NIG,,,22679,,NIG,,,,1A2,,GE75,,1,1.125,7,N,5,0,7.083333333333333,0.1236274886829295,6,E,17,0,6.283333333333333,0.1096648546669751,JATTU,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.1205,1.1295,22679,HJ,1,100000.0,50.0,9,A3E--,ANALOG,5.0,A,0.0,20.4,,,74.0,500.0,2300.0,120
22679,RECORDED,75004884,NIG,,,22679,,NIG,,,,1A2,,GE75,,1,1.125,7,N,5,0,7.083333333333333,0.1236274886829295,6,E,17,0,6.283333333333333,0.1096648546669751,JATTU,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.1205,1.1295,22679,HN,1,100000.0,50.0,9,A3E--,ANALOG,5.0,A,0.0,20.4,,,74.0,500.0,2300.0,120
23085,RECORDED,75005296,NIG,,,23085,,NIG,,,,1A2,,GE75,,1,1.188,9,N,52,0,9.866666666666667,0.1722058195301042,8,E,53,0,8.883333333333333,0.1550434152188269,JOS,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1979-04-17 00:00:00,1.1835,1.1925,23085,HJ,1,20000.0,43.0103,9,A3E--,ANALOG,5.0,A,0.0,13.6,,,75.0,500.0,2300.0,120
23085,RECORDED,75005296,NIG,,,23085,,NIG,,,,1A2,,GE75,,1,1.188,9,N,52,0,9.866666666666667,0.1722058195301042,8,E,53,0,8.883333333333333,0.1550434152188269,JOS,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1979-04-17 00:00:00,1.1835,1.1925,23085,HN,1,20000.0,43.0103,9,A3E--,ANALOG,5.0,A,0.0,13.6,,,75.0,500.0,2300.0,120
23405,RECORDED,75005617,NIG,,,23405,,NIG,,,,1A2,,GE75,,1,1.224,9,N,52,0,9.866666666666667,0.1722058195301042,8,E,53,0,8.883333333333333,0.1550434152188269,JOS 1,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.2195,1.2285,23405,HJ,1,20000.0,43.0103,9,A3E--,ANALOG,5.0,A,0.0,13.6,,,75.0,500.0,2300.0,120
23405,RECORDED,75005617,NIG,,,23405,,NIG,,,,1A2,,GE75,,1,1.224,9,N,52,0,9.866666666666667,0.1722058195301042,8,E,53,0,8.883333333333333,0.1550434152188269,JOS 1,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.2195,1.2285,23405,HN,1,20000.0,43.0103,9,A3E--,ANALOG,5.0,A,0.0,13.6,,,75.0,500.0,2300.0,120
27458,RECORDED,75009709,NIG,,,27458,,NIG,,,,1A2,,GE75,,1,1.584,9,N,52,0,9.866666666666667,0.1722058195301042,8,E,53,0,8.883333333333333,0.1550434152188269,JOS 2,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.5795,1.5885,27458,HJ,1,1000.0,30.0,9,A3E--,ANALOG,5.0,A,0.0,0.0,1.0,30.0,75.0,500.0,2300.0,120
27458,RECORDED,75009709,NIG,,,27458,,NIG,,,,1A2,,GE75,,1,1.584,9,N,52,0,9.866666666666667,0.1722058195301042,8,E,53,0,8.883333333333333,0.1550434152188269,JOS 2,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.5795,1.5885,27458,HN,1,1000.0,30.0,9,A3E--,ANALOG,5.0,A,0.0,0.0,1.0,30.0,75.0,500.0,2300.0,120
26704,RECORDED,75008945,NIG,,,26704,,NIG,,,,1A2,,GE75,,1,1.548,9,N,36,0,9.6,0.1675516081914528,3,E,57,0,3.95,0.0689405054537748,KAIAMA,538.0,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.5435,1.5525,26704,HJ,1,10000.0,40.0,9,A3E--,ANALOG,5.0,A,0.0,12.1,,,100.0,500.0,2300.0,120
