terrakey,intent,assgn_id,adm,adm_ref_id,addr_code,network,stn_id,ctry,d_adm_ntc,d_inuse,d_rcv,notice_typ,op_agcy,fragment,prov,region,transmitter.frq,lat_deg,lat_ns,lat_min,lat_sec,transmitter.lat,lat_rdn,long_deg,long_ew,long_min,long_sec,transmitter.lon,long_rdn,site,sync_net,gnd_cond,rj81_id,rj81_cls,noise_zn,src_notice,d_updated,src_update,stage,is_notice,is_public,is_resub,target,amend_type,is_pub_req,d_pub_req,fdg_observ,d_recog,freq_min,freq_max,terrakey.1,op_prd_cde,op_prd_no,transmitter.txw,pwr_dbw,bdwdth,emi_cls,tran_sys,adj_ratio,ant_type,antenna.azi,e_max,emrp_kw,emrp_dbw,transmitter.alt,op_hh_fr,op_hh_to,antenna.hbw
28254,RECORDED,75010505,MLI,,,28254,,MLI,,,,1A2,,GE75,,1,1.602,15,N,52,0,15.866666666666667,0.2769255746497623,2,E,26,0,2.4333333333333336,0.0424696784651946,MENAKA,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.5975,1.6065,28254,HJ,1,1000.0,30.0,9,A3E--,ANALOG,5.0,A,0.0,0.0,1.0,30.0,48.0,600.0,2400.0,120
28254,RECORDED,75010505,MLI,,,28254,,MLI,,,,1A2,,GE75,,1,1.602,15,N,52,0,15.866666666666667,0.2769255746497623,2,E,26,0,2.4333333333333336,0.0424696784651946,MENAKA,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.5975,1.6065,28254,HN,1,1000.0,30.0,9,A3E--,ANALOG,5.0,A,0.0,0.0,1.0,30.0,48.0,600.0,2400.0,120
22471,RECORDED,75004675,MLI,,,22471,,MLI,,,,1A2,,GE75,,1,1.098,14,N,29,0,14.483333333333333,0.2527818533305078,4,W,11,0,-4.183333333333334,-0.0730129403750948,MOPTI,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.0935,1.1025,22471,HJ,1,30000.0,44.771213,9,A3E--,ANALOG,5.0,A,0.0,16.9,,,136.0,600.0,2400.0,120
22471,RECORDED,75004675,MLI,,,22471,,MLI,,,,1A2,,GE75,,1,1.098,14,N,29,0,14.483333333333333,0.2527818533305078,4,W,11,0,-4.183333333333334,-0.0730129403750948,MOPTI,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.0935,1.1025,22471,HN,1,30000.0,44.771213,9,A3E--,ANALOG,5.0,A,0.0,16.9,,,136.0,600.0,2400.0,120
23704,RECORDED,75005917,MLI,,,23704,,MLI,,,,1A2,,GE75,,1,1.269,14,N,28,0,14.466666666666669,0.2524909651218421,4,W,11,0,-4.183333333333334,-0.0730129403750948,MOPTI,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.2645,1.2735,23704,HJ,1,4000.0,36.0206,9,A3E--,ANALOG,5.0,A,0.0,6.4,,,59.0,600.0,2400.0,120
23704,RECORDED,75005917,MLI,,,23704,,MLI,,,,1A2,,GE75,,1,1.269,14,N,28,0,14.466666666666669,0.2524909651218421,4,W,11,0,-4.183333333333334,-0.0730129403750948,MOPTI,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.2645,1.2735,23704,HN,1,4000.0,36.0206,9,A3E--,ANALOG,5.0,A,0.0,6.4,,,59.0,600.0,2400.0,120
25911,RECORDED,75008151,MLI,,,25911,,MLI,,,,1A2,,GE75,,1,1.485,15,N,10,0,15.166666666666666,0.2647082698858021,7,W,17,0,-7.283333333333333,-0.1271181471869182,NARA,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.4805,1.4895,25911,HJ,1,1000.0,30.0,9,A3E--,ANALOG,5.0,A,0.0,0.0,1.0,30.0,65.0,600.0,2400.0,120
25911,RECORDED,75008151,MLI,,,25911,,MLI,,,,1A2,,GE75,,1,1.485,15,N,10,0,15.166666666666666,0.2647082698858021,7,W,17,0,-7.283333333333333,-0.1271181471869182,NARA,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.4805,1.4895,25911,HN,1,1000.0,30.0,9,A3E--,ANALOG,5.0,A,0.0,0.0,1.0,30.0,65.0,600.0,2400.0,120
28251,RECORDED,75010502,MLI,,,28251,,MLI,,,,1A2,,GE75,,1,1.602,15,N,13,0,15.216666666666669,0.2655809345117993,9,W,35,0,-9.583333333333334,-0.1672607199827871,NIORO,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.5975,1.6065,28251,HJ,1,1000.0,30.0,9,A3E--,ANALOG,5.0,A,0.0,0.0,1.0,30.0,64.0,600.0,2400.0,120
28251,RECORDED,75010502,MLI,,,28251,,MLI,,,,1A2,,GE75,,1,1.602,15,N,13,0,15.216666666666669,0.2655809345117993,9,W,35,0,-9.583333333333334,-0.1672607199827871,NIORO,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.5975,1.6065,28251,HN,1,1000.0,30.0,9,A3E--,ANALOG,5.0,A,0.0,0.0,1.0,30.0,64.0,600.0,2400.0,120
22728,RECORDED,75004933,MLI,,,22728,,MLI,,,,1A2,,GE75,,1,1.134,13,N,18,0,13.3,0.2321287905152419,4,W,54,0,-4.9,-0.0855211333477207,SAN,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.1295,1.1384999999999998,22728,HJ,1,10000.0,40.0,9,A3E--,ANALOG,5.0,A,0.0,12.1,,,132.0,600.0,2400.0,120
22728,RECORDED,75004933,MLI,,,22728,,MLI,,,,1A2,,GE75,,1,1.134,13,N,18,0,13.3,0.2321287905152419,4,W,54,0,-4.9,-0.0855211333477207,SAN,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.1295,1.1384999999999998,22728,HN,1,10000.0,40.0,9,A3E--,ANALOG,5.0,A,0.0,12.1,,,132.0,600.0,2400.0,120
22237,RECORDED,75004440,MLI,,,22237,,MLI,,,,1A2,,GE75,,1,1.062,13,N,26,0,13.433333333333334,0.2344558961845676,6,W,15,0,-6.25,-0.1090830782496437,SEGOU,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.0575,1.0665,22237,HJ,1,30000.0,44.771213,9,A3E--,ANALOG,5.0,A,0.0,16.9,,,141.0,600.0,2400.0,120
22237,RECORDED,75004440,MLI,,,22237,,MLI,,,,1A2,,GE75,,1,1.062,13,N,26,0,13.433333333333334,0.2344558961845676,6,W,15,0,-6.25,-0.1090830782496437,SEGOU,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.0575,1.0665,22237,HN,1,30000.0,44.771213,9,A3E--,ANALOG,5.0,A,0.0,16.9,,,141.0,600.0,2400.0,120
28256,RECORDED,75010507,MLI,,,28256,,MLI,,,,1A2,,GE75,,1,1.602,16,N,46,0,16.766666666666666,0.2926335379177109,3,W,1,0,-3.0166666666666666,-0.0526507657684947,TOMBOCTOU,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.5975,1.6065,28256,HJ,1,1000.0,30.0,9,A3E--,ANALOG,5.0,A,0.0,0.0,1.0,30.0,46.0,600.0,2400.0,120
28256,RECORDED,75010507,MLI,,,28256,,MLI,,,,1A2,,GE75,,1,1.602,16,N,46,0,16.766666666666666,0.2926335379177109,3,W,1,0,-3.0166666666666666,-0.0526507657684947,TOMBOCTOU,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.5975,1.6065,28256,HN,1,1000.0,30.0,9,A3E--,ANALOG,5.0,A,0.0,0.0,1.0,30.0,46.0,600.0,2400.0,120
27423,RECORDED,75009673,MLI,,,27423,,MLI,,,,1A2,,GE75,,1,1.584,15,N,7,0,15.116666666666667,0.263835605259805,10,W,37,0,-10.616666666666667,-0.1852957889200615,YELIMANE,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.5795,1.5885,27423,HJ,1,1000.0,30.0,9,A3E--,ANALOG,5.0,A,0.0,0.0,1.0,30.0,98.0,600.0,2400.0,120
27423,RECORDED,75009673,MLI,,,27423,,MLI,,,,1A2,,GE75,,1,1.584,15,N,7,0,15.116666666666667,0.263835605259805,10,W,37,0,-10.616666666666667,-0.1852957889200615,YELIMANE,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.5795,1.5885,27423,HN,1,1000.0,30.0,9,A3E--,ANALOG,5.0,A,0.0,0.0,1.0,30.0,98.0,600.0,2400.0,120
