site,network,transmitter.lat,transmitter.lon,transmitter.alt,transmitter.txw,transmitter.frq,antenna.azi,antenna.hbw
AGUI,2772998,21.1666666666666,-13.1166666666666,,10000.0,5.07,,
AIN BEN TILI,2773165,25.9833333333333,-9.55,,14800.0,5.886,,
AIN BEN TILI,2773224,25.9833333333333,-9.55,,14800.0,6.9825,,
AIN BEN TILI,2773233,25.9833333333333,-9.55,,14800.0,7.3065,,
AIN BEN TILI,2773333,25.9833333333333,-9.55,,14800.0,7.94,,
AIN BEN TILI,2773468,25.9833333333333,-9.55,,14800.0,9.347,,
AIN BEN TILI,2773495,25.9833333333333,-9.55,,14800.0,9.895,,
AIOUN ATROUSS,2773195,16.8,-9.58333333333333,,14800.0,6.79,,
AIOUN ATROUSS,2773197,16.8,-9.58333333333333,,14800.0,6.79,,
AIOUN ATROUSS,2772613,16.65,-9.61666666666666,,33000.0,10.626,285.0,
AIOUN ATROUSS,2772641,16.65,-9.61666666666666,,3000.0,118.9,,
AIOUN ATROUSS,2772794,16.65,-9.61666666666666,,20000.0,3.225,,
AIOUN ATROUSS,2772797,16.65,-9.61666666666666,,20000.0,3.231,,
AIOUN ATROUSS,2772801,16.65,-9.61666666666666,,14800.0,3.231,,
AIOUN ATROUSS,2772810,16.65,-9.61666666666666,,19000.0,3.261,,
AIOUN ATROUSS,2772842,16.65,-9.61666666666666,,20000.0,3.63,,
AIOUN ATROUSS,2772846,16.65,-9.61666666666666,,20000.0,3.63,,
AIOUN ATROUSS,2772861,16.65,-9.61666666666666,,20000.0,3.75,240.0,
AIOUN ATROUSS,2772906,16.65,-9.61666666666666,,37800.0,4.485,282.0,41.25
AIOUN ATROUSS,2772956,16.65,-9.61666666666666,,19000.0,4.973,,
AIOUN ATROUSS,2772984,16.65,-9.61666666666666,,10000.0,5.07,,
AIOUN ATROUSS,2773008,16.65,-9.61666666666666,,14800.0,5.0715,,
AIOUN ATROUSS,2773022,16.65,-9.61666666666666,,20000.0,5.101,,
AIOUN ATROUSS,2773042,16.65,-9.61666666666666,,14800.0,5.212,,
AIOUN ATROUSS,2773096,16.65,-9.61666666666666,,14800.0,5.415,,
AIOUN ATROUSS,2773216,16.65,-9.61666666666666,,37800.0,6.945,285.0,41.25
AIOUN ATROUSS,2773292,16.65,-9.61666666666666,,37800.0,7.69,282.0,41.25
AIOUN ATROUSS,2773360,16.65,-9.61666666666666,,14800.0,7.9745,,
AIOUN ATROUSS,2773444,16.65,-9.61666666666666,,14800.0,9.116,,
AIOUN ATROUSS,2773500,16.65,-9.61666666666666,,14800.0,9.8965,,
AIOUN ATROUSS,2772634,16.7166666666666,-9.66666666666666,,17000.0,115.7,,
AIOUN EL ATROUSS,2772755,16.65,-9.61666666666666,,36000.0,3.0394,,
AIOUN EL ATROUSS,2773122,16.65,-9.61666666666666,,36000.0,5.7034,,
AIOUN EL ATROUSS,2773183,16.65,-9.61666666666666,,36000.0,6.7524,,
AIOUN EL ATROUSS,2773409,16.65,-9.61666666666666,,36000.0,8.9844,,
AKJOUJT,2772640,19.7166666666666,-14.3833333333333,,3000.0,118.7,,
AKJOUJT,2772719,19.75,-14.3833333333333,,13000.0,2.4575,,
AKJOUJT,2772758,19.75,-14.3833333333333,,36000.0,3.0394,,
AKJOUJT,2772782,19.75,-14.3833333333333,,24800.0,3.1955,,
AKJOUJT,2772784,19.75,-14.3833333333333,,24800.0,3.1985,,
AKJOUJT,2772825,19.75,-14.3833333333333,,13000.0,3.363,,
AKJOUJT,2772888,19.75,-14.3833333333333,,13000.0,4.0215,,
AKJOUJT,2772937,19.75,-14.3833333333333,,24800.0,4.8235,,
AKJOUJT,2772940,19.75,-14.3833333333333,,24800.0,4.8265,,
AKJOUJT,2773000,19.75,-14.3833333333333,,10000.0,5.07,,
AKJOUJT,2773079,19.75,-14.3833333333333,,24800.0,5.3555,,
AKJOUJT,2773081,19.75,-14.3833333333333,,24800.0,5.3585,,
AKJOUJT,2773085,19.75,-14.3833333333333,,24800.0,5.3885,,
AKJOUJT,2773088,19.75,-14.3833333333333,,24800.0,5.3915,,
AKJOUJT,2773125,19.75,-14.3833333333333,,36000.0,5.7034,,
AKJOUJT,2773271,19.75,-14.3833333333333,,14800.0,7.466,215.0,
AKJOUJT,2773345,19.75,-14.3833333333333,,14800.0,7.9595,,
AKJOUJT,2773378,19.75,-14.3833333333333,,17000.0,8.0585,,
ALEG,2772605,17.05,-13.9166666666666,,20000.0,10.43,,
ALEG,2772689,17.05,-13.9166666666666,,14800.0,161.19,,
ALEG,2772779,17.05,-13.9166666666666,,10000.0,3.187,,
ALEG,2773012,17.05,-13.9166666666666,,14800.0,5.0715,,
ALEG,2773035,17.05,-13.9166666666666,,10000.0,5.15,,
ALEG,2773113,17.05,-13.9166666666666,,14800.0,5.4315,,
ALEG,2773286,17.05,-13.9166666666666,,20000.0,7.615,,
ALEG,2773342,17.05,-13.9166666666666,,14800.0,7.9565,,
AMOURJ,2772820,16.1,-7.26666666666666,,10000.0,3.31,,
AMOURJ,2772980,16.1,-7.26666666666666,,20000.0,5.07,,
AMOURJ,2773018,16.1,-7.26666666666666,,10000.0,5.077,,
AMOURJ,2773355,16.1,-7.26666666666666,,4800.0,7.9715,,
ATAR,2772738,20.5,-13.0333333333333,,19000.0,2.614,,
ATAR,2773141,20.5,-13.0333333333333,,20000.0,5.7692,,
ATAR,2772637,20.5166666666666,-13.05,,3000.0,118.3,,
ATAR,2772757,20.5166666666666,-13.05,,36000.0,3.0394,,
ATAR,2772789,20.5166666666666,-13.05,,13000.0,3.222,,
ATAR,2772860,20.5166666666666,-13.05,,20000.0,3.7485,,
ATAR,2772913,20.5166666666666,-13.05,,20000.0,4.5315,,
ATAR,2772975,20.5166666666666,-13.05,,14800.0,5.0685,,
ATAR,2772997,20.5166666666666,-13.05,,10000.0,5.07,,
ATAR,2773010,20.5166666666666,-13.05,,14800.0,5.0715,,
ATAR,2773043,20.5166666666666,-13.05,,14800.0,5.212,,
ATAR,2773099,20.5166666666666,-13.05,,14800.0,5.415,,
ATAR,2773124,20.5166666666666,-13.05,,36000.0,5.7034,,
ATAR,2773185,20.5166666666666,-13.05,,36000.0,6.7524,,
ATAR,2773190,20.5166666666666,-13.05,,19000.0,6.785,,
ATAR,2773201,20.5166666666666,-13.05,,20000.0,6.8015,,
ATAR,2773248,20.5166666666666,-13.05,,13000.0,7.344,,
ATAR,2773276,20.5166666666666,-13.05,,20000.0,7.5015,,
ATAR,2773330,20.5166666666666,-13.05,,14800.0,7.9385,,
ATAR,2773411,20.5166666666666,-13.05,,36000.0,8.9844,,
ATAR,2773426,20.5166666666666,-13.05,,14000.0,84.1,,
ATAR,2773430,20.5166666666666,-13.05,,14000.0,84.3,,
ATAR,2773434,20.5166666666666,-13.05,,14000.0,84.5,,
ATAR,2773446,20.5166666666666,-13.05,,14800.0,9.116,,
ATAR,2773460,20.5166666666666,-13.05,,24800.0,9.26,,
ATAR,2772635,20.4833333333333,-13.0666666666666,,17000.0,115.9,,
BASSIKOUNOU,2772819,15.8666666666666,-5.95,,10000.0,3.31,,
BASSIKOUNOU,2772977,15.8666666666666,-5.95,,10000.0,5.07,,
BASSIKOUNOU,2773017,15.8666666666666,-5.95,,10000.0,5.077,,
BASSIKOUNOU,2773352,15.8666666666666,-5.95,,4800.0,7.9715,,
BIR MOGHREIN,2772835,25.15,-11.55,,14800.0,3.526,,
BIR MOGHREIN,2773123,25.15,-11.55,,36000.0,5.7034,,
BIR MOGHREIN,2773026,25.2166666666666,-11.55,,21100.0,5.1075,,
BIR MOGHREIN,2773373,25.2166666666666,-11.55,,21100.0,8.0375,,
BIR MOGHREIN,2773445,25.2166666666666,-11.55,,14800.0,9.116,,
BIR MOGHREIN,2772963,25.2333333333333,-11.55,,14800.0,4.985,,
BIR MOGHREIN,2773075,25.2333333333333,-11.55,,14800.0,5.345,,
BIR MOGHREIN,2773327,25.2333333333333,-11.55,,14800.0,7.9385,,
BIR MOGHREIN,2772642,25.2166666666666,-11.5666666666666,,3000.0,118.9,,
BIR MOGHREIN,2772756,25.2166666666666,-11.5666666666666,,36000.0,3.0394,,
BIR MOGHREIN,2772788,25.2166666666666,-11.5666666666666,,20000.0,3.222,,
BIR MOGHREIN,2773184,25.2166666666666,-11.5666666666666,,36000.0,6.7524,,
BIR MOGHREIN,2773247,25.2166666666666,-11.5666666666666,,20000.0,7.344,,
BIR MOGHREIN,2773410,25.2166666666666,-11.5666666666666,,36000.0,8.9844,,
BOGHE,2772770,16.5833333333333,-14.25,,20000.0,3.165,,
BOGHE,2773343,16.5833333333333,-14.25,,4800.0,7.9565,,
BOU LANOUAR,2772837,21.25,-16.5,,4800.0,3.54,,
BOU LANOUAR,2772946,21.25,-16.5,,4800.0,4.8925,,
BOUMDEIT,2773320,17.45,-11.35,,4800.0,7.9315,,
BOUSTEILLA,2772981,15.5666666666666,-8.06666666666666,,10000.0,5.07,,
BOUTILIMIT,2773001,17.15,-14.6833333333333,,10000.0,5.07,,
BOUTILIMIT,2773135,17.15,-14.6833333333333,,17000.0,5.761,,
BOUTILIMIT,2773208,17.15,-14.6833333333333,,17000.0,6.8775,,
BOUTILIMIT,2773346,17.15,-14.6833333333333,,4800.0,7.9595,,
BOUTILIMIT,2773379,17.15,-14.6833333333333,,17000.0,8.0585,,
BOUTILIMIT,2772606,17.55,-14.7,,20000.0,10.43,,
BOUTILIMIT,2772690,17.55,-14.7,,14800.0,161.19,,
BOUTILIMIT,2773287,17.55,-14.7,,20000.0,7.615,,
C TIMIRIS,2772653,19.3666666666666,-16.5,,23000.0,123.45,,
C TIMIRIS,2772660,19.3666666666666,-16.5,,23000.0,131.7,,
C TIMIRIS,2773138,19.3666666666666,-16.5,,20000.0,5.761,,
C TIMIRIS,2773172,19.3666666666666,-16.5,,23000.0,6.232,,
C TIMIRIS,2773238,19.3666666666666,-16.5,,20000.0,7.3125,,
CHINGUETTI,2773091,20.45,-12.35,,20000.0,5.407,,
CHINGUETTI,2772730,20.6166666666666,-12.35,,14800.0,2.562,,
CHINGUETTI,2772732,20.6166666666666,-12.35,,14800.0,2.562,,
CHINGUETTI,2772745,20.6166666666666,-12.35,,27000.0,2.814,,
CHINGUETTI,2772746,20.6166666666666,-12.35,,27000.0,2.814,,
CHINGUETTI,2773383,20.6166666666666,-12.35,,14800.0,8.0605,,
CHINGUETTI,2773328,20.45,-12.3666666666666,,4800.0,7.9385,,
CHINGUETTI,2772994,20.45,-12.95,,10000.0,5.07,,
DAR EL BARKA,2773101,16.5833333333333,-14.25,,14800.0,5.415,,
DIGHENNI,2772983,15.7333333333333,-8.66666666666666,,10000.0,5.07,,
DIGHENNI,2773357,15.7333333333333,-8.66666666666666,,4800.0,7.9715,,
F DERICK,2772625,22.6833333333333,-12.7,,21800.0,11.5556,,
F DERICK,2772667,22.6833333333333,-12.7,,21800.0,14.76,,
F DERICK,2772731,22.6833333333333,-12.7,,14800.0,2.562,,
F DERICK,2772733,22.6833333333333,-12.7,,14800.0,2.562,,
F DERICK,2772992,22.6833333333333,-12.7,,10000.0,5.07,,
F DERICK,2773054,22.6833333333333,-12.7,,21800.0,5.265,,
F DERICK,2773092,22.6833333333333,-12.7,,17000.0,5.407,,
F DERICK,2773311,22.6833333333333,-12.7,,21800.0,7.91,,
F DERICK,2773395,22.6833333333333,-12.7,,21800.0,8.183,,
F DERICK,2773487,22.6833333333333,-12.7,,21800.0,9.815,,
GUEROU,2772813,16.8,-11.8333333333333,,10000.0,3.261,,
GUEROU,2772989,16.8,-11.8333333333333,,10000.0,5.07,,
GUEROU,2773162,16.8,-11.8333333333333,,10000.0,5.876,,
GUEROU,2773324,16.8,-11.8333333333333,,4800.0,7.9315,,
KAEDI,2772921,16.1333333333333,-13.5,,20000.0,4.592,,
KAEDI,2772643,16.15,-13.5,,3000.0,118.9,,
KAEDI,2772771,16.15,-13.5,,20000.0,3.165,297.0,
KAEDI,2772781,16.15,-13.5,,20000.0,3.1955,,
KAEDI,2772790,16.15,-13.5,,13000.0,3.222,,
KAEDI,2772809,16.15,-13.5,,20000.0,3.261,,
KAEDI,2772867,16.15,-13.5,,20000.0,3.781,,
KAEDI,2772883,16.15,-13.5,,37800.0,3.89,310.0,45.0
KAEDI,2772887,16.15,-13.5,,20000.0,4.0215,,
KAEDI,2772912,16.15,-13.5,,14800.0,4.53,,
KAEDI,2772936,16.15,-13.5,,20000.0,4.8235,,
KAEDI,2772964,16.15,-13.5,,14800.0,4.985,,
KAEDI,2772999,16.15,-13.5,,13000.0,5.07,,
KAEDI,2773011,16.15,-13.5,,14800.0,5.0715,,
KAEDI,2773041,16.15,-13.5,,19000.0,5.2,,
KAEDI,2773044,16.15,-13.5,,14800.0,5.212,,
KAEDI,2773071,16.15,-13.5,,14800.0,5.31,,
KAEDI,2773076,16.15,-13.5,,14800.0,5.345,,
KAEDI,2773100,16.15,-13.5,,14800.0,5.415,,
KAEDI,2773106,16.15,-13.5,,14800.0,5.4285,,
KAEDI,2773109,16.15,-13.5,,14800.0,5.43,,
KAEDI,2773119,16.15,-13.5,,19000.0,5.47,,
KAEDI,2773120,16.15,-13.5,,14800.0,5.47,,
KAEDI,2773155,16.15,-13.5,,20000.0,5.8405,297.0,
KAEDI,2773156,16.15,-13.5,,20000.0,5.8405,,
KAEDI,2773170,16.15,-13.5,,37800.0,5.945,310.0,45.0
KAEDI,2773234,16.15,-13.5,,14800.0,7.3065,,
KAEDI,2773249,16.15,-13.5,,13000.0,7.344,,
KAEDI,2773260,16.15,-13.5,,37800.0,7.42,310.0,45.0
KAEDI,2773318,16.15,-13.5,,14800.0,7.9295,,
KAEDI,2773334,16.15,-13.5,,14800.0,7.94,,
KAEDI,2773374,16.15,-13.5,,21100.0,8.0375,,
KAEDI,2773391,16.15,-13.5,,20000.0,8.125,297.0,
KAEDI,2773447,16.15,-13.5,,14800.0,9.116,,
KAEDI,2773469,16.15,-13.5,,14800.0,9.347,,
KAEDI,2773491,16.15,-13.5,,20000.0,9.887,297.0,
KAEDI,2773496,16.15,-13.5,,14800.0,9.895,,
KANKOSSA,2772803,15.9333333333333,-11.5166666666666,,10000.0,3.231,,
KANKOSSA,2772811,15.9333333333333,-11.5166666666666,,10000.0,3.261,,
KANKOSSA,2772988,15.9333333333333,-11.5166666666666,,10000.0,5.07,,
KANKOSSA,2773196,15.9333333333333,-11.5166666666666,,14800.0,6.79,,
KANKOSSA,2773198,15.9333333333333,-11.5166666666666,,14800.0,6.79,,
KANKOSSA,2773322,15.9333333333333,-11.5166666666666,,4800.0,7.9315,,
KANKOSSA,2773160,16.9333333333333,-11.5166666666666,,10000.0,5.876,,
KEUR MESSENE,2773350,16.5333333333333,-16.2333333333333,,4800.0,7.9595,,
KIFFA,2773134,16.5666666666666,-11.4,,17000.0,5.761,,
KIFFA,2772604,16.6166666666666,-11.4,,20000.0,10.43,,
KIFFA,2772639,16.6166666666666,-11.4,,3000.0,118.7,,
KIFFA,2772688,16.6166666666666,-11.4,,14800.0,161.19,,
KIFFA,2772845,16.6166666666666,-11.4,,19000.0,3.63,,
KIFFA,2772851,16.6166666666666,-11.4,,19000.0,3.703,,
KIFFA,2772862,16.6166666666666,-11.4,,14800.0,3.75,,
KIFFA,2772905,16.6166666666666,-11.4,,30000.0,4.475,290.0,
KIFFA,2772907,16.6166666666666,-11.4,,20000.0,4.495,,
KIFFA,2772957,16.6166666666666,-11.4,,19000.0,4.973,,
KIFFA,2772987,16.6166666666666,-11.4,,10000.0,5.07,,
KIFFA,2773009,16.6166666666666,-11.4,,14800.0,5.0715,,
KIFFA,2773070,16.6166666666666,-11.4,,20000.0,5.304,,
KIFFA,2773083,16.6166666666666,-11.4,,20000.0,5.375,,
KIFFA,2773097,16.6166666666666,-11.4,,14800.0,5.415,,
KIFFA,2773118,16.6166666666666,-11.4,,30000.0,5.468,290.0,
KIFFA,2773145,16.6166666666666,-11.4,,24000.0,5.795,,
KIFFA,2773146,16.6166666666666,-11.4,,24000.0,5.795,,
KIFFA,2773215,16.6166666666666,-11.4,,19000.0,6.945,,
KIFFA,2773217,16.6166666666666,-11.4,,19000.0,6.945,,
KIFFA,2773229,16.6166666666666,-11.4,,24800.0,6.994,,
KIFFA,2773268,16.6166666666666,-11.4,,20000.0,7.45,,
KIFFA,2773285,16.6166666666666,-11.4,,20000.0,7.615,,
KIFFA,2773305,16.6166666666666,-11.4,,20000.0,7.855,,
KIFFA,2773309,16.6166666666666,-11.4,,20000.0,7.904,290.0,
KIFFA,2773321,16.6166666666666,-11.4,,14800.0,7.9315,,
KIFFA,2773377,16.6166666666666,-11.4,,17000.0,8.0585,,
KIFFA,2773400,16.6166666666666,-11.4,,24800.0,8.19,,
KIFFA,2773439,16.6166666666666,-11.4,,30000.0,9.07,290.0,
KIFFA,2773442,16.6166666666666,-11.4,,24800.0,9.1,,
KIFFA,2773492,16.6166666666666,-11.4,,14800.0,9.8935,,
KOBONNI,2773359,15.85,-9.43333333333333,,4800.0,7.9745,,
MAGHAMA,2772777,15.5166666666666,-12.85,,10000.0,3.187,,
MAGHAMA,2772993,15.5166666666666,-12.85,,10000.0,5.07,,
MAGHAMA,2773033,15.5166666666666,-12.85,,10000.0,5.15,,
MAGHAMA,2773316,15.5166666666666,-12.85,,4800.0,7.9295,,
MAKTA LAKJAR,2773341,17.5,-13.1166666666666,,4800.0,7.9565,,
MBOUT,2772776,16.0166666666666,-12.5833333333333,,10000.0,3.187,,
MBOUT,2772780,16.0166666666666,-12.5833333333333,,20000.0,3.1955,,
MBOUT,2772805,16.0166666666666,-12.5833333333333,,10000.0,3.231,,
MBOUT,2772808,16.0166666666666,-12.5833333333333,,20000.0,3.261,,
MBOUT,2772886,16.0166666666666,-12.5833333333333,,20000.0,4.0215,,
MBOUT,2772935,16.0166666666666,-12.5833333333333,,20000.0,4.8235,,
MBOUT,2772991,16.0166666666666,-12.5833333333333,,10000.0,5.07,,
MBOUT,2773032,16.0166666666666,-12.5833333333333,,10000.0,5.15,,
MBOUT,2773315,16.0166666666666,-12.5833333333333,,4800.0,7.9295,,
MEDERDRA,2773348,16.9166666666666,-15.6666666666666,,4800.0,7.9595,,
MOUDJERIA,2772768,17.8833333333333,-12.3333333333333,,20000.0,3.165,,
MOUDJERIA,2772774,17.8833333333333,-12.3333333333333,,10000.0,3.187,,
MOUDJERIA,2772853,17.8833333333333,-12.3333333333333,,20000.0,3.703,,
MOUDJERIA,2772950,17.8833333333333,-12.3333333333333,,10000.0,4.935,,
MOUDJERIA,2772952,17.8833333333333,-12.3333333333333,,20000.0,4.935,,
MOUDJERIA,2773149,17.8833333333333,-12.3333333333333,,20000.0,5.8,,
MOUDJERIA,2773340,17.8833333333333,-12.3333333333333,,4800.0,7.9565,,
MOUNGUEL,2772778,16.4,-13.0333333333333,,10000.0,3.187,,
MOUNGUEL,2772995,16.4,-13.0333333333333,,10000.0,5.07,,
MOUNGUEL,2773034,16.4,-13.0333333333333,,10000.0,5.15,,
MOUNGUEL,2773317,16.4,-13.0333333333333,,4800.0,7.9295,,
NDIAGO,2773002,16.1833333333333,-15.5,,10000.0,5.07,,
NDIAGO,2773225,16.1833333333333,-15.5,,14800.0,6.9825,,
NEMA,2772754,16.6,-7.23333333333333,,36000.0,3.0394,,
NEMA,2772787,16.0833333333333,-7.25,,20000.0,3.222,,
NEMA,2773246,16.0833333333333,-7.25,,20000.0,7.344,,
NEMA,2772799,16.6,-7.25,,19000.0,3.231,,
NEMA,2773193,16.6,-7.25,,17000.0,6.79,,
NEMA,2773194,16.6,-7.25,,17000.0,6.79,,
NEMA,2772612,16.6166666666666,-7.25,,33000.0,10.626,282.0,
NEMA,2772624,16.6166666666666,-7.25,,21800.0,11.5556,,
NEMA,2772636,16.6166666666666,-7.25,,3000.0,118.1,,
NEMA,2772666,16.6166666666666,-7.25,,21800.0,14.76,,
NEMA,2772817,16.6166666666666,-7.25,,19000.0,3.291,,
NEMA,2772844,16.6166666666666,-7.25,,20000.0,3.63,,
NEMA,2772910,16.6166666666666,-7.25,,14800.0,4.53,,
NEMA,2772958,16.6166666666666,-7.25,,37800.0,4.973,282.0,37.5
NEMA,2772960,16.6166666666666,-7.25,,14800.0,4.985,,
NEMA,2772966,16.6166666666666,-7.25,,19000.0,4.99,,
NEMA,2772979,16.6166666666666,-7.25,,10000.0,5.07,,
NEMA,2773007,16.6166666666666,-7.25,,14800.0,5.0715,,
NEMA,2773025,16.6166666666666,-7.25,,21100.0,5.1075,,
NEMA,2773053,16.6166666666666,-7.25,,21800.0,5.265,,
NEMA,2773095,16.6166666666666,-7.25,,14800.0,5.415,,
NEMA,2773108,16.6166666666666,-7.25,,14800.0,5.43,,
NEMA,2773121,16.6166666666666,-7.25,,36000.0,5.7034,,
NEMA,2773140,16.6166666666666,-7.25,,37800.0,5.764,282.0,37.5
NEMA,2773164,16.6166666666666,-7.25,,14800.0,5.886,,
NEMA,2773182,16.6166666666666,-7.25,,36000.0,6.7524,,
NEMA,2773232,16.6166666666666,-7.25,,14800.0,7.3065,,
NEMA,2773254,16.6166666666666,-7.25,,13000.0,7.3835,,
NEMA,2773310,16.6166666666666,-7.25,,21800.0,7.91,,
NEMA,2773332,16.6166666666666,-7.25,,14800.0,7.94,,
NEMA,2773354,16.6166666666666,-7.25,,14800.0,7.9715,,
NEMA,2773372,16.6166666666666,-7.25,,21100.0,8.0375,,
NEMA,2773394,16.6166666666666,-7.25,,21800.0,8.183,,
NEMA,2773398,16.6166666666666,-7.25,,4800.0,8.19,,
NEMA,2773408,16.6166666666666,-7.25,,36000.0,8.9844,,
NEMA,2773440,16.6166666666666,-7.25,,14800.0,9.0895,,
NEMA,2773461,16.6166666666666,-7.25,,37800.0,9.28525,282.0,37.5
NEMA,2773467,16.6166666666666,-7.25,,14800.0,9.347,,
NEMA,2773486,16.6166666666666,-7.25,,21800.0,9.815,,
NEMA,2773494,16.6166666666666,-7.25,,14800.0,9.895,,
NEMA,2773499,16.6166666666666,-7.25,,14800.0,9.8965,,
NEMA,2773507,16.6166666666666,-7.25,,33000.0,9.967,305.0,
NEMA,2772633,16.6166666666666,-7.3,,17000.0,115.3,,
NOUADHIBOU,2772620,18.1,-15.9333333333333,,14800.0,109.5,249.0,
NOUADHIBOU,2772596,21.1666666666666,-17.0,,4800.0,1.897,,
NOUADHIBOU,2772652,20.9166666666666,-17.0333333333333,,17000.0,120.3,,
NOUADHIBOU,2773178,20.9166666666666,-17.0333333333333,,23000.0,6.6744,,
NOUADHIBOU,2773187,20.9166666666666,-17.0333333333333,,36000.0,6.7524,,
NOUADHIBOU,2773407,20.9166666666666,-17.0333333333333,,23000.0,8.8624,,
NOUADHIBOU,2773413,20.9166666666666,-17.0333333333333,,36000.0,8.9844,,
NOUADHIBOU,2773438,20.9166666666666,-17.0333333333333,,36000.0,9.0024,,
NOUADHIBOU,2773510,20.9166666666666,-17.0333333333333,,47800.0,9377.0,,
NOUADHIBOU,2773511,20.9166666666666,-17.0333333333333,,47800.0,9377.0,,
NOUADHIBOU,2772644,20.9333333333333,-17.0333333333333,,17000.0,118.9,,
NOUADHIBOU,2772684,20.8333333333333,-17.05,,12300.0,156.6,,
NOUADHIBOU,2772685,20.8333333333333,-17.05,,12300.0,156.7,,
NOUADHIBOU,2772713,20.8333333333333,-17.05,,30000.0,2.1685,,
NOUADHIBOU,2772724,20.8333333333333,-17.05,,20000.0,2.538,,
