site,network,transmitter.lat,transmitter.lon,transmitter.alt,transmitter.txw,transmitter.frq,antenna.azi,antenna.hbw
KANDI,2237833,11.1333333333333,2.93333333333333,,21800.0,5.263,,
KANDI,2237834,11.1333333333333,2.93333333333333,,21800.0,5.263,,
KANDI,2237906,11.1333333333333,2.93333333333333,,27000.0,8.08,,
KANDI,2237908,11.1333333333333,2.93333333333333,,27000.0,8.08,,
KANDI,2237909,11.1333333333333,2.93333333333333,,27000.0,8.08,,
KANDI,2237910,11.1333333333333,2.93333333333333,,27000.0,8.08,,
KOUANDE,2237817,10.3166666666666,1.68333333333333,,14800.0,4.895,,
KOUANDE,2237818,10.3166666666666,1.68333333333333,,14800.0,4.895,,
MALANVILLE,2237806,11.75,3.46666666666666,,14800.0,4.46,,
MALANVILLE,2237807,11.75,3.46666666666666,,14800.0,4.46,,
NATITINGOU,2237779,10.2666666666666,1.38333333333333,,20000.0,3.574,,
NATITINGOU,2237785,10.2666666666666,1.38333333333333,,20000.0,3.574,,
NATITINGOU,2237819,10.2666666666666,1.38333333333333,,14800.0,4.973,,
NATITINGOU,2237820,10.2666666666666,1.38333333333333,,14800.0,4.973,,
PARAKOU,2237894,9.36666666666666,2.58333333333333,,10000.0,7.7625,,
PARAKOU,2237783,9.33333333333333,2.63333333333333,,17000.0,3.574,,
PARAKOU,2237789,9.33333333333333,2.63333333333333,,17000.0,3.574,,
PARAKOU,2237907,9.33333333333333,2.63333333333333,,20000.0,8.08,,
PARAKOU QQ,2237792,9.36666666666666,2.58333333333333,,26000.0,3.653,,
