terrakey,intent,mod_type,fragment,assgn_id,adm_ref_id,plan_adm_ref_id,notice_typ,adm,ctry,network,stn_id,addr_code,op_agcy,d_adm_ntc,d_inuse,d_rcv,d_expiry,prov,region,transmitter.frq,freq_vcarr,freq_scarr,tv_chan,freq_stabl,oset_v_12,oset_v_khz,oset_s_12,oset_s_khz,offset_khz,stn_cls,tran_sys,color,emi_cls,bdwdth,transmitter.alt,eff_hgtmax,erp_dbw,transmitter.txw,erp_h_dbw,erp_h_kw,erp_v_dbw,erp_v_kw,erp_beam_tilt_dbw,beam_tilt_angle,antenna.pol,ant_dir,antenna.azi,pwr_ratio,site,long_deg,long_ew,long_min,long_sec,lat_deg,lat_ns,lat_min,lat_sec,transmitter.lon,transmitter.lat,long_rdn,lat_rdn,site_alt,eu_ref,eu,fdg_observ,d_recog,src_notice,d_updated,src_update,stage,amend_type,is_notice,is_public,is_resub,is_digital,is_pub_req,d_pub_req,target,plan_entry,assgn_code,are_rmk_conds_met,has_signed_commitment,sfn_id,assoc_allot_id,assoc_allot_sfn_id,spect_mask,rx_mode,ref_plan_cfg,freq_block,pwr_dens,pwr_dens_reference,freq_min,freq_max,antenna.ant
92534474,RECORDED,MINOR,GE84,110044193,BEN64_COTONOU_91.2,,T01,BEN,BEN,92534474,,,,,,2010-05-09 00:00:00,,,1,91.2,,,,NORMAL,,,,,,BC,4,,F8EHF,300,60.0,60,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,ND,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,0.0,73.40946960449219,73.4276123046875,,2011-03-08 00:00:00,NOTIFIER,2023-02-05 01:40:17,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,91.05,91.35,1
5687562,RECORDED,NOT MODIFY,NTFD_RR,113115623,,,TB2,BEN,BEN,5687562,,A,8.0,,2012-09-10 00:00:00,2013-07-26 00:00:00,,RR11.2,1,91.2,,,,NORMAL,,,,,,BC,4,,F8EHF,300,60.0,63,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,D,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,3.0,,,,2013-07-26 00:00:00,NOTIFIER,2013-09-25 11:17:14,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,91.05,91.35,0
92534475,RECORDED,MINOR,GE84,110044212,BEN65_COTONOU_92.2,,T01,BEN,BEN,92534475,,,,,,2010-05-09 00:00:00,,,1,92.2,,,,NORMAL,,,,,,BC,4,,F8EHF,300,60.0,60,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,ND,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,0.0,80.1044921875,80.15306091308594,,2011-03-08 00:00:00,NOTIFIER,2023-02-05 02:12:34,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,92.05,92.35,1
5687499,RECORDED,NOT MODIFY,NTFD_RR,113115560,,,TB2,BEN,BEN,5687499,,A,16.0,,2012-09-12 00:00:00,2013-07-26 00:00:00,,RR11.2,1,92.2,,,,NORMAL,,,,,,BC,4,,F8EHF,300,86.0,91,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,D,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,5.0,,,,2013-07-26 00:00:00,NOTIFIER,2013-09-25 11:17:14,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,92.05,92.35,0
92534597,RECORDED,NOT MODIFY,GE84,122002774,BEN_COTONOU_93.2,,T01,BEN,BEN,92534597,,,,,,2022-01-28 00:00:00,,,1,93.2,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,35,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,COTONOU,2,E,23,10.0,6,N,20,15.0,2.386111111111111,6.3375,0.0416454952073084,0.1106102413451387,0.0,77.38655853271484,77.38655853271484,,2022-11-01 00:00:00,NOTIFIER,2022-10-29 04:03:41,,RECORDED,RECORDED,False,True,False,False,True,2022-09-21 00:00:00,,,,False,False,,,,,,,,,,93.05,93.35,1
92534476,RECORDED,MINOR,GE84,110044257,BEN66_COTONOU_94.3,,T01,BEN,BEN,92534476,,,,,,2010-05-09 00:00:00,,,1,94.3,,,,NORMAL,,,,,,BC,4,,F8EHF,300,40.0,40,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,ND,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,0.0,66.07299041748047,66.07299041748047,,2011-03-08 00:00:00,NOTIFIER,2023-02-05 03:17:06,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,94.15,94.45,1
5687561,RECORDED,NOT MODIFY,NTFD_RR,113115622,,,TB2,BEN,BEN,5687561,,A,8.0,,2012-09-10 00:00:00,2013-07-26 00:00:00,,RR11.2,1,94.3,,,,NORMAL,,,,,,BC,4,,F8EHF,300,40.0,43,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,D,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,3.0,,,,2013-07-26 00:00:00,NOTIFIER,2013-09-25 11:17:14,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,94.15,94.45,0
92534477,RECORDED,MINOR,GE84,110044265,BEN67_COTONOU_95.2,,T01,BEN,BEN,92534477,,,,,,2010-05-09 00:00:00,,,1,95.2,,,,NORMAL,,,,,,BC,4,,F8EHF,300,60.0,60,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,ND,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,0.0,74.87774658203125,75.23542785644531,,2011-03-08 00:00:00,NOTIFIER,2023-02-05 03:44:27,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,95.05,95.35,1
92534478,RECORDED,MINOR,GE84,110044269,BEN68_COTONOU_95.7,,T01,BEN,BEN,92534478,,,,,,2010-05-09 00:00:00,,,1,95.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,45.0,45,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,ND,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,0.0,102.05229949951172,102.05290222167967,,2011-03-08 00:00:00,NOTIFIER,2022-10-29 05:23:53,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,95.55,95.85,1
5687560,RECORDED,NOT MODIFY,NTFD_RR,113115621,,,TB2,BEN,BEN,5687560,,A,8.0,,2012-09-10 00:00:00,2013-07-26 00:00:00,,RR11.2,1,95.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,45.0,48,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,D,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,3.0,,,,2013-07-26 00:00:00,NOTIFIER,2013-09-25 11:17:14,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,95.55,95.85,0
92534479,RECORDED,MINOR,GE84,110044271,BEN69_COTONOU_95.9,,T01,BEN,BEN,92534479,,,,,,2010-05-09 00:00:00,,,1,95.9,,,,NORMAL,,,,,,BC,4,,F8EHF,300,60.0,64,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,COTONOU,2,E,26,0.0,6,N,21,0.0,2.4333333333333336,6.35,0.0424696784651946,0.110828407501638,4.0,101.17877197265624,101.1849136352539,,2011-03-08 00:00:00,NOTIFIER,2023-02-05 04:07:33,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,95.75,96.05,1
92534395,RECORDED,NOT MODIFY,GE84,122002572,BEN_COTONOU_96.8,,T01,BEN,BEN,92534395,,,,,,2022-01-28 00:00:00,,,1,96.8,,,,NORMAL,,,,,,BC,4,,F8EHF,300,45.0,45,24.0,251.188643150958,,,24.0,0.251188643150958,,,v,ND,0.0,,COTONOU,2,E,23,10.0,6,N,20,15.0,2.386111111111111,6.3375,0.0416454952073084,0.1106102413451387,0.0,77.8234634399414,77.82353973388672,,2022-11-01 00:00:00,NOTIFIER,2023-02-05 04:35:14,,RECORDED,RECORDED,False,True,False,False,True,2022-09-21 00:00:00,,,,False,False,,,,,,,,,,96.65,96.95,1
92534480,RECORDED,MINOR,GE84,110044293,BEN70_COTONOU_98.7,,T01,BEN,BEN,92534480,,,,,,2010-05-09 00:00:00,,,1,98.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,55.0,55,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,0.0,78.727,80.29190826416016,,2011-03-08 00:00:00,NOTIFIER,2023-02-05 05:35:10,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,98.55,98.85,1
5687559,RECORDED,NOT MODIFY,NTFD_RR,113115620,,,TB2,BEN,BEN,5687559,,A,8.0,,2012-09-10 00:00:00,2013-07-26 00:00:00,,RR11.2,1,98.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,55.0,58,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,D,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,3.0,,,,2013-07-26 00:00:00,NOTIFIER,2013-09-25 11:17:14,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,98.55,98.85,0
92534482,RECORDED,MINOR,GE84,84108097,BEN78_COTONOU_99.6,,T01,BEN,BEN,92534482,,,,,,2010-05-10 00:00:00,,,1,99.6,,,,NORMAL,,,,,,BC,4,,F8EHF,300,50.0,50,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,ND,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,0.0,59.73,63.90861511230469,,2011-03-08 00:00:00,NOTIFIER,2022-10-29 07:33:44,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,99.45,99.75,1
5687558,RECORDED,NOT MODIFY,NTFD_RR,113115619,,,TB2,BEN,BEN,5687558,,A,8.0,,2012-09-10 00:00:00,2013-07-26 00:00:00,,RR11.2,1,99.6,,,,NORMAL,,,,,,BC,4,,F8EHF,300,50.0,53,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,D,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,3.0,,,,2013-07-26 00:00:00,NOTIFIER,2013-09-25 11:17:14,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,99.45,99.75,0
92534596,RECORDED,NOT MODIFY,GE84,122002773,BEN_COTONOU_101.9,,T01,BEN,BEN,92534596,,,,,,2022-01-28 00:00:00,,,1,101.9,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,35,24.0,251.188643150958,,,24.0,0.251188643150958,,,v,ND,0.0,,COTONOU,2,E,23,10.0,6,N,20,15.0,2.386111111111111,6.3375,0.0416454952073084,0.1106102413451387,0.0,75.11264038085938,75.11264038085938,,2022-11-01 00:00:00,NOTIFIER,2022-10-29 08:59:30,,RECORDED,RECORDED,False,True,False,False,True,2022-09-21 00:00:00,,,,False,False,,,,,,,,,,101.75,102.05,1
92534471,RECORDED,MINOR,GE84,110043406,BEN61_COTONOU_103.1,,T01,BEN,BEN,92534471,,,,,,2010-04-30 00:00:00,,,1,103.1,,,,NORMAL,,,,,,BC,4,,F8EHF,300,40.0,40,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,ND,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,0.0,68.24041748046875,70.04509735107422,,2011-03-08 00:00:00,NOTIFIER,2022-10-29 09:47:51,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,102.95,103.25,1
5687557,RECORDED,NOT MODIFY,NTFD_RR,113115618,,,TB2,BEN,BEN,5687557,,A,8.0,,2012-09-10 00:00:00,2013-07-26 00:00:00,,RR11.2,1,103.1,,,,NORMAL,,,,,,BC,4,,F8EHF,300,45.0,48,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,D,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,3.0,,,,2013-07-26 00:00:00,NOTIFIER,2013-09-25 11:17:14,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,102.95,103.25,0
92534472,RECORDED,MINOR,GE84,110043412,BEN62_COTONOU_104.3,,T01,BEN,BEN,92534472,,,,,,2010-04-30 00:00:00,,,1,104.3,,,,NORMAL,,,,,,BC,4,,F8EHF,300,50.0,50,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,ND,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,0.0,83.25997161865234,83.26091003417969,,2011-03-08 00:00:00,NOTIFIER,2024-02-03 13:06:16,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,104.15,104.45,1
5687556,RECORDED,NOT MODIFY,NTFD_RR,113115617,,,TB2,BEN,BEN,5687556,,A,8.0,,2012-09-10 00:00:00,2013-07-26 00:00:00,,RR11.2,1,104.3,,,,NORMAL,,,,,,BC,4,,F8EHF,300,50.0,53,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,D,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,3.0,,,,2013-07-26 00:00:00,NOTIFIER,2013-09-25 11:17:14,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,104.15,104.45,0
92534473,RECORDED,MINOR,GE84,110044182,BEN63_COTONOU_105.7,,T01,BEN,BEN,92534473,,,,,,2010-05-09 00:00:00,,,1,105.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,46.0,46,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,ND,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,0.0,82.9427719116211,82.95342254638672,,2011-03-08 00:00:00,NOTIFIER,2023-02-05 09:49:51,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,105.55,105.85,1
5687555,RECORDED,NOT MODIFY,NTFD_RR,113115616,,,TB2,BEN,BEN,5687555,,A,8.0,,2012-09-10 00:00:00,2013-07-26 00:00:00,,RR11.2,1,105.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,46.0,49,38.0,6309.573444801933,,,38.0,6.309573444801933,,,v,D,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,3.0,,,,2013-07-26 00:00:00,NOTIFIER,2013-09-25 11:17:14,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,105.55,105.85,0
92534595,RECORDED,NOT MODIFY,GE84,122002772,BEN_COTONOU_106.6,,T01,BEN,BEN,92534595,,,,,,2022-01-28 00:00:00,,,1,106.6,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,35,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,COTONOU,2,E,23,10.0,6,N,20,15.0,2.386111111111111,6.3375,0.0416454952073084,0.1106102413451387,0.0,74.68144226074219,74.68144226074219,,2022-11-01 00:00:00,NOTIFIER,2022-10-29 12:20:29,,RECORDED,RECORDED,False,True,False,False,True,2022-09-21 00:00:00,,,,False,False,,,,,,,,,,106.45,106.75,1
81200146,RECORDED,,GE06D,106506331,BEN_084108091_0,,DS1,BEN,BEN,81200146,,,,,,2006-06-07 00:00:00,,,1,222.064,,,,,,,,,,BC,,,X7EXF,1536,75.0,300,25.0,316.2277660168379,25.0,0.3162277660168379,,,,,h,ND,0.0,,COTONOU,2,E,25,0.0,6,N,20,0.0,2.4166666666666665,6.333333333333333,0.0421787902565289,0.1105375192929723,3.0,,,,2006-06-08 00:00:00,ITU,2019-03-03 02:46:55,,RECORDED,RECORDED,False,True,False,True,False,,,1.0,S,False,False,,,,1,,RPC5,11D,,,221.296,222.832,1
92534483,RECORDED,MINOR,GE84,84108103,BEN79_COVE_107.6,,T01,BEN,BEN,92534483,,,,,,1984-12-07 00:00:00,,,1,107.6,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,117,30.0,1000.0,30.0,1.0,,,,,h,ND,0.0,,COVE,2,E,20,0.0,7,N,14,0.0,2.333333333333333,7.233333333333333,0.0407243492132003,0.126245482560921,119.0,58.03686141967773,59.32193374633789,,1984-12-07 00:00:00,NOTIFIER,2024-02-03 16:06:28,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,107.45,107.75,1
5130366,RECORDED,NOT MODIFY,NTFD_RR,110044349,,,TB2,BEN,BEN,5130366,,B,,,2010-05-01 00:00:00,2010-05-09 00:00:00,,RR11.2,1,107.6,,,,NORMAL,,,,,,BC,4,,F8EHF,300,0.0,300,40.0,10000.0,40.0,10.0,,,,,h,ND,0.0,,COVE,2,E,20,0.0,7,N,14,0.0,2.333333333333333,7.233333333333333,0.0407243492132003,0.126245482560921,118.0,,,,2010-05-09 00:00:00,NOTIFIER,2013-05-29 11:18:56,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,107.45,107.75,1
81200424,RECORDED,,GE06D,106506332,BEN_084108103_2,,DS1,BEN,BEN,81200424,,,,,,2006-06-07 00:00:00,,,1,222.064,,,,,,,,,,BC,,,X7EXF,1536,75.0,300,25.0,316.2277660168379,25.0,0.3162277660168379,,,,,h,ND,0.0,,COVE,2,E,20,0.0,7,N,14,0.0,2.333333333333333,7.233333333333333,0.0407243492132003,0.126245482560921,118.0,,,,2006-06-08 00:00:00,ITU,2019-03-03 02:46:55,,RECORDED,RECORDED,False,True,False,True,False,,,1.0,S,False,False,,,,1,,RPC5,11D,,,221.296,222.832,1
81200425,RECORDED,,GE06D,106508073,BEN_084108103_3,,DS1,BEN,BEN,81200425,,,,,,2006-06-07 00:00:00,,,1,229.072,,,,,,,,,,BC,,,X7EXF,1536,75.0,300,25.0,316.2277660168379,25.0,0.3162277660168379,,,,,h,ND,0.0,,COVE,2,E,20,0.0,7,N,14,0.0,2.333333333333333,7.233333333333333,0.0407243492132003,0.126245482560921,118.0,,,,2006-06-08 00:00:00,ITU,2019-03-03 02:46:55,,RECORDED,RECORDED,False,True,False,True,False,,,1.0,S,False,False,,,,1,,RPC5,12D,,,228.304,229.84,1
92534484,RECORDED,MINOR,GE84,110044283,BEN80_DAME_97.4,,T01,BEN,BEN,92534484,,,,,,2010-05-09 00:00:00,,,1,97.4,,,,NORMAL,,,,,,BC,4,,F8EHF,300,55.0,119,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,DAME,2,E,15,0.0,6,N,50,0.0,2.25,6.833333333333333,0.0392699081698717,0.1192641655529438,109.0,72.27313995361328,72.39344024658203,,2011-03-08 00:00:00,NOTIFIER,2022-10-29 06:18:16,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,97.25,97.55,1
5687554,RECORDED,NOT MODIFY,NTFD_RR,113115615,,,TB2,BEN,BEN,5687554,,A,8.0,,2012-09-10 00:00:00,2013-07-26 00:00:00,,RR11.2,1,97.4,,,,NORMAL,,,,,,BC,4,,F8EHF,300,55.0,155,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,D,0.0,,DAME,2,E,15,0.0,6,N,50,0.0,2.25,6.833333333333333,0.0392699081698717,0.1192641655529438,100.0,,,,2013-07-26 00:00:00,NOTIFIER,2013-09-25 11:17:14,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,97.25,97.55,0
92534487,RECORDED,MINOR,GE84,110044249,BEN83_DASSA_90,,T01,BEN,BEN,92534487,,,,,,2010-05-09 00:00:00,,,1,90.0,,,,NORMAL,,,,,,BC,4,,F8EHF,300,66.0,118,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,ND,0.0,,DASSA ZOUME,2,E,11,0.0,7,N,45,0.0,2.183333333333333,7.75,0.0381063553352088,0.1352630170295582,156.0,68.91492462158203,68.9706039428711,,2011-03-08 00:00:00,NOTIFIER,2022-10-29 02:19:41,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,89.85,90.15,1
5687498,RECORDED,NOT MODIFY,NTFD_RR,113115559,,,TB2,BEN,BEN,5687498,,A,16.0,,2012-09-10 00:00:00,2013-07-26 00:00:00,,RR11.2,1,90.0,,,,NORMAL,,,,,,BC,4,,F8EHF,300,66.0,289,36.0,3981.071705534972,,,36.0,3.981071705534972,,,v,D,0.0,,DASSA ZOUME,2,E,11,0.0,7,N,45,0.0,2.183333333333333,7.75,0.0381063553352088,0.1352630170295582,223.0,,,,2013-07-26 00:00:00,NOTIFIER,2013-09-25 11:17:14,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,89.85,90.15,0
92534488,RECORDED,MINOR,GE84,84042238,BEN84_DASSA_98.6,,T01,BEN,BEN,92534488,,,,,,2010-05-10 00:00:00,,,1,98.6,,,,NORMAL,,,,,,BC,4,,F8EHF,300,40.0,99,28.0,630.9573444801932,,,28.0,0.6309573444801932,,,v,ND,0.0,,DASSA ZOUME,2,E,12,0.0,7,N,46,0.0,2.2,7.766666666666667,0.0383972435438746,0.1355539052382239,176.0,71.36009979248047,71.36009979248047,,2011-03-08 00:00:00,NOTIFIER,2023-02-05 05:31:42,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,98.45,98.75,1
5687576,RECORDED,NOT MODIFY,NTFD_RR,113115637,,,TB2,BEN,BEN,5687576,,A,8.0,,2012-09-10 00:00:00,2013-07-26 00:00:00,,RR11.2,1,98.6,,,,NORMAL,,,,,,BC,4,,F8EHF,300,40.0,240,28.0,630.9573444801932,,,28.0,0.6309573444801932,,,v,D,0.0,,DASSA ZOUME,2,E,12,0.0,7,N,46,0.0,2.2,7.766666666666667,0.0383972435438746,0.1355539052382239,200.0,,,,2013-07-26 00:00:00,NOTIFIER,2013-09-25 11:17:14,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,98.45,98.75,0
92534485,RECORDED,MINOR,GE84,110043413,BEN81_DASSA_104.5,,T01,BEN,BEN,92534485,,,,,,2010-04-30 00:00:00,,,1,104.5,,,,NORMAL,,,,,,BC,4,,F8EHF,300,60.0,119,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,DASSA ZOUME,2,E,12,0.0,7,N,46,0.0,2.2,7.766666666666667,0.0383972435438746,0.1355539052382239,176.0,75.52180480957031,75.64796447753906,,2011-03-08 00:00:00,NOTIFIER,2022-10-29 10:45:48,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,104.35,104.65,1
5687553,RECORDED,NOT MODIFY,NTFD_RR,113115614,,,TB2,BEN,BEN,5687553,,A,8.0,,2012-09-10 00:00:00,2013-07-26 00:00:00,,RR11.2,1,104.5,,,,NORMAL,,,,,,BC,4,,F8EHF,300,40.0,240,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,D,0.0,,DASSA ZOUME,2,E,12,0.0,7,N,46,0.0,2.2,7.766666666666667,0.0383972435438746,0.1355539052382239,200.0,,,,2013-07-26 00:00:00,NOTIFIER,2013-09-25 11:17:14,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,104.35,104.65,0
92534489,RECORDED,MINOR,GE84,84042240,BEN85_DASSA_105.7,,T01,BEN,BEN,92534489,,,,,,2010-05-10 00:00:00,,,1,105.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,40.0,118,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,ND,0.0,,DASSA ZOUME,2,E,11,0.0,7,N,45,0.0,2.183333333333333,7.75,0.0381063553352088,0.1352630170295582,156.0,74.11387634277344,74.47264099121094,,2011-03-08 00:00:00,NOTIFIER,2022-10-29 11:38:20,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,105.55,105.85,1
5687496,RECORDED,NOT MODIFY,NTFD_RR,113115557,,,TB2,BEN,BEN,5687496,,A,16.0,,2012-09-10 00:00:00,2013-07-26 00:00:00,,RR11.2,1,105.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,66.0,289,36.0,3981.071705534972,,,36.0,3.981071705534972,,,v,D,0.0,,DASSA ZOUME,2,E,11,0.0,7,N,45,0.0,2.183333333333333,7.75,0.0381063553352088,0.1352630170295582,223.0,,,,2013-07-26 00:00:00,NOTIFIER,2013-09-25 11:17:14,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,105.55,105.85,0
92534486,RECORDED,MINOR,GE84,110044191,BEN82_DASSA_107.3,,T01,BEN,BEN,92534486,,,,,,2010-05-09 00:00:00,,,1,107.3,,,,NORMAL,,,,,,BC,4,,F8EHF,300,120.0,179,28.0,630.9573444801932,,,28.0,0.6309573444801932,,,v,ND,0.0,,DASSA ZOUME,2,E,12,0.0,7,N,46,0.0,2.2,7.766666666666667,0.0383972435438746,0.1355539052382239,176.0,89.22421264648438,89.22468566894531,,2011-03-08 00:00:00,NOTIFIER,2022-09-03 12:08:16,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,107.15,107.45,1
5687552,RECORDED,NOT MODIFY,NTFD_RR,113115613,,,TB2,BEN,BEN,5687552,,A,8.0,,2012-09-10 00:00:00,2013-07-26 00:00:00,,RR11.2,1,107.3,,,,NORMAL,,,,,,BC,4,,F8EHF,300,120.0,320,28.0,630.9573444801932,,,28.0,0.6309573444801932,,,v,D,0.0,,DASSA ZOUME,2,E,12,0.0,7,N,46,0.0,2.2,7.766666666666667,0.0383972435438746,0.1355539052382239,200.0,,,,2013-07-26 00:00:00,NOTIFIER,2013-09-25 11:17:14,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,107.15,107.45,0
92534490,RECORDED,MINOR,GE84,110044215,BEN86_DASSA_92.5,,T01,BEN,BEN,92534490,,,,,,2010-05-09 00:00:00,,,1,92.5,,,,NORMAL,,,,,,BC,4,,F8EHF,300,40.0,118,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,DASSA ZOUNME,2,E,11,0.0,7,N,45,0.0,2.183333333333333,7.75,0.0381063553352088,0.1352630170295582,156.0,68.0050277709961,68.0050277709961,,2011-03-08 00:00:00,NOTIFIER,2023-02-05 02:21:50,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,92.35,92.65,1
